Year,State,CO2_Value,Coal_Value,Natural_Gas_Value,Nuclear_Energy_Value,Petroleum_Energy_Value,Renewable_Energy_Value
1993,Pennsylvania,22.2,"1,487,022","731,693","623,208","1,314,251","105,517"
1993,Rhode Island,10.6,72,"76,502",0,"99,496","5,181"
1993,South Carolina,18.0,"329,445","145,591","485,168","397,231","110,225"
1993,South Dakota,17.0,"36,371","31,708",0,"106,331","31,197"
1993,Tennessee,22.8,"685,674","263,147","34,714","572,761","152,077"
1993,Texas,32.3,"1,430,676","3,925,163","130,321","4,927,256","117,748"
1993,Utah,29.9,"370,982","149,255",0,"205,702","14,642"
1993,Vermont,10.7,145,"7,221","35,421","81,392","18,238"
1993,Virginia,15.6,"397,271","248,412","238,323","741,831","119,114"
1993,Washington,14.2,"97,804","229,613","74,946","759,003","797,958"
1993,West Virginia,54.3,"821,171","144,246",0,"197,702","18,684"
1993,Wisconsin,17.8,"403,278","352,381","120,424","501,031","105,835"
1993,Wyoming,123.0,"467,772","110,499",0,"119,969","10,749"
1994,Alabama,28.9,"773,804","299,250","214,054","525,738","334,002"
1994,Alaska,58.9,"12,578","367,592",0,"219,277","23,590"
1994,Arizona,16.9,"402,390","139,733","242,182","387,714","94,235"
1994,Arkansas,21.8,"222,169","247,187","145,531","297,298","119,609"
1994,California,11.4,"84,616","2,334,777","352,778","3,304,777","635,959"
1994,Colorado,19.6,"359,375","272,152",0,"371,844","29,288"
1994,Connecticut,11.3,"38,584","134,374","210,712","382,203","40,824"
1994,Delaware,25.7,"57,477","47,255",0,"141,387","2,422"
1994,District of Columbia,7.6,"1,169","31,188",0,"38,150","1,849"
1994,Florida,14.1,"663,382","417,702","278,881","1,667,888","215,930"
1994,Georgia,20.0,"685,757","351,897","302,346","880,083","240,939"
1994,Hawaii,16.8,"15,740",0,0,"257,889","25,404"
1994,Idaho,10.9,"9,663","59,069",0,"132,069","106,260"
1994,Illinois,17.1,"825,387","1,038,608","759,385","1,108,660","100,879"
1994,Indiana,35.2,"1,297,228","523,523",0,"829,694","51,764"
1994,Iowa,24.0,"348,935","198,503","42,930","353,616","85,415"
1994,Kansas,27.7,"300,955","415,552","89,145","346,720","13,084"
1994,Kentucky,34.4,"896,399","221,269",0,"528,177","57,565"
1994,Louisiana,47.4,"230,869","1,649,015","133,562","1,865,978","148,325"
1994,Maine,16.2,"17,631","5,268","69,317","253,439","156,736"
1994,Maryland,14.1,"268,862","190,998","117,432","520,692","52,990"
1994,Massachusetts,13.3,"101,755","381,130","40,330","718,173","73,476"
1994,Michigan,19.4,"800,996","917,002","147,836","904,323","108,905"
1994,Minnesota,18.7,"332,848","327,091","127,761","565,003","81,517"
1994,Mississippi,18.7,"97,270","266,219","100,493","401,065","95,203"
1994,Missouri,20.4,"539,958","267,762","104,588","652,393","38,883"
1994,Montana,36.0,"193,689","53,315",0,"148,716","94,371"
1994,Nebraska,21.9,"160,506","123,981","66,321","206,553","24,719"
1994,Nevada,24.2,"180,270","104,940",0,"200,260","39,090"
1994,New Hampshire,13.1,"33,580","19,813","64,842","151,807","40,356"
1994,New Jersey,15.5,"65,071","706,021","231,296","1,169,163","41,784"
1994,New Mexico,30.8,"278,385","221,479",0,"221,276","8,156"
1994,New York,10.4,"316,750","1,094,082","305,527","1,493,381","409,946"
1994,North Carolina,17.0,"632,792","195,303","338,080","769,268","187,840"
1994,North Dakota,74.8,"402,452","39,325",0,"116,351","23,492"
1994,Ohio,22.4,"1,386,079","871,347","114,473","1,115,705","94,253"
1994,Oklahoma,28.5,"333,445","595,671",0,"467,102","50,125"
1994,Oregon,11.8,"44,583","152,929",0,"366,782","367,996"
1994,Pennsylvania,21.9,"1,439,646","738,865","702,446","1,345,845","114,040"
1994,Rhode Island,12.6,75,"112,094",0,"104,400","5,066"
1994,South Carolina,17.8,"330,813","148,708","464,760","394,542","114,631"
1994,South Dakota,17.7,"41,355","31,228",0,"109,047","57,892"
1994,Tennessee,21.3,"622,698","253,995","124,717","592,881","186,064"
1994,Texas,31.6,"1,389,409","3,885,072","300,448","5,149,512","115,384"
1994,Utah,29.5,"380,866","146,416",0,"210,443","13,808"
1994,Vermont,10.3,124,"7,274","45,106","80,554","19,068"
1994,Virginia,15.3,"371,724","260,366","265,782","754,018","123,271"
1994,Washington,14.9,"106,884","263,176","70,444","794,789","781,385"
1994,West Virginia,58.5,"890,802","155,098",0,"206,789","18,865"
1994,Wisconsin,18.2,"424,867","360,440","120,370","514,289","108,116"
1994,Wyoming,125.8,"490,891","112,252",0,"119,956","12,356"
1995,Alabama,30.5,"828,277","332,399","218,045","536,342","322,116"
1995,Alaska,66.3,"12,882","432,813",0,"235,221","23,142"
1995,Arizona,15.1,"342,889","127,945","283,526","407,598","106,203"
1995,Arkansas,22.7,"237,334","271,956","122,486","306,763","117,506"
1995,California,11.0,"84,323","2,109,956","317,794","3,313,101","854,499"
1995,Colorado,19.1,"344,201","288,383",0,"377,856","36,531"
1995,Connecticut,11.0,"40,787","144,867","196,995","363,702","46,227"
1995,Delaware,24.0,"52,448","62,738",0,"126,245","2,476"
1995,District of Columbia,7.6,143,"33,201",0,"36,938","1,851"
1995,Florida,14.2,"686,924","579,310","301,978","1,596,852","220,410"
1995,Georgia,20.7,"723,817","383,385","322,151","924,610","249,128"
1995,Hawaii,16.7,"19,914",0,0,"252,252","24,608"
1995,Idaho,11.3,"8,946","65,687",0,"140,739","139,475"
1995,Illinois,17.3,"826,679","1,093,289","824,598","1,121,251","97,861"
1995,Indiana,35.8,"1,344,410","538,395",0,"808,870","54,693"
1995,Iowa,25.0,"372,311","210,496","39,191","361,136","84,388"
1995,Kansas,26.7,"289,709","367,750","105,723","353,830","12,949"
1995,Kentucky,35.5,"929,379","245,572",0,"540,851","51,655"
1995,Louisiana,47.3,"216,826","1,737,257","164,812","1,819,022","152,242"
1995,Maine,15.2,"10,995","5,538","2,076","243,867","160,885"
1995,Maryland,13.9,"289,562","198,577","135,939","482,528","52,076"
1995,Massachusetts,12.8,"105,363","391,216","47,133","674,294","72,547"
1995,Michigan,19.5,"786,684","970,995","256,879","927,445","109,943"
1995,Minnesota,19.1,"337,972","357,493","139,149","585,943","85,646"
1995,Mississippi,18.9,"103,786","295,377","84,196","394,455","94,383"
1995,Missouri,21.6,"593,728","281,056","86,597","670,662","38,250"
1995,Montana,35.0,"175,304","59,571",0,"155,992","127,489"
1995,Nebraska,23.2,"179,482","133,675","78,650","209,703","33,382"
1995,Nevada,22.4,"162,497","112,502",0,"206,975","41,378"
1995,New Hampshire,13.0,"35,576","20,046","88,042","150,696","39,480"
1995,New Jersey,15.3,"79,902","713,123","176,576","1,146,903","44,254"
1995,New Mexico,29.3,"275,217","219,476",0,"204,586","9,787"
1995,New York,10.7,"305,274","1,293,868","276,714","1,441,869","393,535"
1995,North Carolina,17.5,"662,870","212,010","377,308","815,328","168,810"
1995,North Dakota,74.3,"399,757","41,663",0,"113,693","29,912"
1995,Ohio,22.6,"1,379,803","923,007","176,182","1,116,216","87,819"
1995,Oklahoma,28.6,"369,889","586,432",0,"434,518","53,290"
1995,Oregon,10.7,"20,173","152,111",0,"358,795","467,164"
1995,Pennsylvania,22.1,"1,484,091","761,428","698,311","1,310,049","119,291"
1995,Rhode Island,11.8,74,"103,499",0,"98,788","5,079"
1995,South Carolina,17.4,"314,509","155,957","516,666","401,400","124,701"
1995,South Dakota,17.3,"37,429","34,738",0,"110,090","66,895"
1995,Tennessee,22.3,"669,028","264,854","165,048","617,783","163,369"
1995,Texas,31.1,"1,364,800","4,037,538","379,842","5,121,472","122,104"
1995,Utah,28.8,"361,424","166,860",0,"227,890","15,540"
1995,Vermont,10.2,74,"7,259","40,541","80,434","19,167"
1995,Virginia,15.4,"385,108","283,873","264,092","750,734","126,209"
1995,Washington,14.3,"69,790","264,474","72,938","815,156","944,237"
1995,West Virginia,57.5,"871,336","157,816",0,"206,589","19,566"
1995,Wisconsin,18.6,"441,615","385,340","115,258","518,512","114,213"
1995,Wyoming,120.0,"463,533","103,848",0,"129,045","10,974"
1996,Alabama,31.7,"890,742","337,764","312,018","539,104","323,721"
1996,Alaska,67.5,"11,152","443,629",0,"242,048","21,915"
1996,Arizona,15.0,"342,839","125,265","302,902","430,032","114,080"
1996,Arkansas,23.4,"260,060","274,991","140,285","308,927","118,019"
1996,California,10.9,"80,324","2,017,680","358,119","3,380,192","824,917"
1996,Colorado,19.4,"350,712","315,855",0,"391,154","35,801"
1996,Connecticut,11.8,"41,120","139,102","65,384","402,402","56,334"
1996,Delaware,24.5,"50,779","55,934",0,"142,557","2,642"
1996,District of Columbia,7.7,575,"34,213",0,"35,034","1,922"
1996,Florida,14.3,"745,817","561,145","267,514","1,605,674","240,413"
1996,Georgia,20.8,"723,082","393,417","314,302","977,292","256,860"
1996,Hawaii,15.9,"20,371",0,0,"238,601","24,087"
1996,Idaho,11.5,"7,311","69,191",0,"149,928","164,045"
1996,Illinois,18.4,"919,858","1,136,534","732,840","1,169,912","83,498"
1996,Indiana,36.3,"1,374,505","576,285",0,"815,036","49,717"
1996,Iowa,26.0,"383,702","223,127","41,210","365,993","88,728"
1996,Kansas,28.5,"338,314","360,921","86,176","371,416","11,792"
1996,Kentucky,35.5,"952,091","248,009",0,"527,252","55,609"
1996,Louisiana,48.4,"205,405","1,687,569","165,578","1,955,598","152,597"
1996,Maine,15.5,"9,827","5,821","53,166","251,711","167,218"
1996,Maryland,14.2,"292,476","200,827","127,010","502,599","66,229"
1996,Massachusetts,12.8,"113,698","386,953","55,922","676,073","78,433"
1996,Michigan,19.9,"796,303","1,017,096","281,789","949,317","124,237"
1996,Minnesota,19.9,"354,571","374,298","127,035","621,533","85,300"
1996,Mississippi,19.8,"127,780","277,468","96,886","417,839","85,759"
1996,Missouri,22.5,"631,084","296,414","93,376","701,147","31,818"
1996,Montana,31.5,"138,751","63,251",0,"166,438","158,531"
1996,Nebraska,23.6,"178,884","133,525","99,325","232,216","38,423"
1996,Nevada,22.9,"169,470","126,894",0,"224,190","43,109"
1996,New Hampshire,13.0,"36,142","19,295","103,399","155,699","47,633"
1996,New Jersey,15.2,"86,606","718,698","115,826","1,120,749","42,107"
1996,New Mexico,30.0,"279,149","233,557",0,"206,197","8,595"
1996,New York,10.8,"311,795","1,229,479","369,977","1,510,247","441,203"
1996,North Carolina,18.7,"744,253","222,106","354,142","852,728","174,111"
1996,North Dakota,75.4,"403,951","45,716",0,"118,582","36,101"
1996,Ohio,23.6,"1,447,126","966,665","146,195","1,186,247","85,997"
1996,Oklahoma,29.1,"373,093","587,957",0,"461,885","51,673"
1996,Oregon,11.2,"20,261","188,209",0,"361,561","517,451"
1996,Pennsylvania,22.5,"1,543,719","770,927","721,262","1,297,896","135,591"
1996,Rhode Island,13.2,81,"127,144",0,"96,751","5,562"
1996,South Carolina,18.3,"352,579","153,883","457,627","408,506","131,794"
1996,South Dakota,17.2,"33,538","37,342",0,"115,363","87,018"
1996,Tennessee,22.1,"650,760","289,307","240,773","634,454","175,612"
1996,Texas,32.9,"1,485,577","4,268,665","375,656","5,497,675","112,104"
1996,Utah,28.4,"359,984","168,059",0,"242,234","17,235"
1996,Vermont,10.6,42,"7,461","39,899","84,587","21,867"
1996,Virginia,16.0,"428,703","269,837","276,085","767,473","139,571"
1996,Washington,14.7,"90,901","283,909","58,691","820,381","1,110,151"
1996,West Virginia,59.2,"913,619","164,286",0,"185,803","22,054"
1996,Wisconsin,19.2,"454,596","408,079","106,305","543,614","128,254"
1996,Wyoming,122.2,"474,076","107,588",0,"132,719","14,917"
1997,Alabama,30.7,"867,264","337,431","310,336","524,929","300,020"
1997,Alaska,67.3,"11,719","425,394",0,"256,040","15,583"
1997,Arizona,15.1,"369,872","137,588","307,623","430,092","143,511"
1997,Arkansas,22.7,"246,786","264,019","149,100","320,440","124,045"
1997,California,10.9,"82,651","2,185,029","320,194","3,292,194","767,346"
1997,Colorado,19.0,"362,423","311,900",0,"371,516","38,515"
1997,Connecticut,12.6,"44,982","148,585","-1,309","427,410","51,004"
1997,Delaware,22.4,"48,586","48,140",0,"131,417","2,203"
1997,District of Columbia,7.5,983,"34,826",0,"32,573","1,378"
1997,Florida,14.3,"751,335","547,201","241,023","1,654,266","231,427"
1997,Georgia,20.4,"767,969","381,712","319,170","938,363","262,479"
1997,Hawaii,15.4,"20,513",0,0,"230,468","22,502"
1997,Idaho,11.2,"6,410","70,801",0,"146,540","179,013"
1997,Illinois,18.5,"974,920","1,095,556","535,916","1,169,735","91,180"
1997,Indiana,36.6,"1,423,469","559,146",0,"819,146","47,036"
1997,Iowa,25.7,"391,698","208,360","43,541","362,421","80,058"
1997,Kansas,27.0,"310,907","338,569","88,469","374,645","10,349"
1997,Kentucky,36.2,"977,760","239,307",0,"563,514","48,522"
1997,Louisiana,50.1,"226,065","1,857,072","141,785","1,929,691","149,694"
1997,Maine,15.6,"8,966","6,470",0,"256,438","161,828"
1997,Maryland,14.1,"289,686","219,008","138,657","509,621","53,175"
1997,Massachusetts,13.7,"122,896","411,405","45,234","725,016","72,315"
1997,Michigan,19.6,"781,123","987,593","229,964","978,548","116,010"
1997,Minnesota,19.3,"341,636","360,264","113,536","614,840","89,951"
1997,Mississippi,20.1,"132,171","264,210","113,467","432,969","84,291"
1997,Missouri,23.0,"670,589","285,391","93,970","696,979","31,332"
1997,Montana,33.6,"162,568","61,699",0,"160,519","153,272"
1997,Nebraska,24.3,"193,334","132,007","97,267","230,493","41,932"
1997,Nevada,21.6,"166,666","135,497",0,"214,249","48,279"
1997,New Hampshire,13.9,"44,527","21,146","83,736","159,259","42,282"
1997,New Jersey,15.3,"99,889","735,341","145,951","1,134,515","40,283"
1997,New Mexico,31.5,"288,506","261,881",0,"217,240","9,762"
1997,New York,10.9,"325,232","1,357,187","310,304","1,462,905","493,001"
1997,North Carolina,18.6,"765,927","223,419","340,563","858,408","167,585"
1997,North Dakota,73.3,"385,988","53,699",0,"119,917","37,662"
1997,Ohio,23.2,"1,407,234","936,758","160,882","1,213,463","86,935"
1997,Oklahoma,29.2,"392,437","573,479",0,"457,820","55,183"
1997,Oregon,10.9,"16,363","193,771",0,"358,191","530,594"
1997,Pennsylvania,22.6,"1,569,642","730,639","709,967","1,312,478","119,643"
1997,Rhode Island,13.2,71,"120,513",0,"102,259","4,347"
1997,South Carolina,18.5,"361,385","158,673","471,343","435,897","131,983"
1997,South Dakota,17.8,"42,942","36,772",0,"111,749","96,328"
1997,Tennessee,22.3,"680,608","291,824","258,656","637,049","161,831"
1997,Texas,32.9,"1,523,201","4,231,566","392,031","5,863,047","126,373"
1997,Utah,28.8,"375,105","172,248",0,"245,399","20,402"
1997,Vermont,10.9,"2,695","8,309","44,776","86,534","19,949"
1997,Virginia,16.1,"432,781","259,571","284,220","799,733","125,994"
1997,Washington,14.0,"80,465","268,141","65,526","822,643","1,160,946"
1997,West Virginia,61.1,"937,708","170,349",0,"198,854","17,598"
1997,Wisconsin,19.6,"486,597","404,955","41,093","545,521","128,387"
1997,Wyoming,120.8,"468,350","107,907",0,"131,308","16,280"
1998,Alabama,30.3,"856,479","341,973","300,698","518,605","317,349"
1998,Alaska,68.1,"16,471","434,437",0,"258,658","13,638"
1998,Arizona,15.7,"386,770","161,086","317,888","468,094","128,115"
1998,Arkansas,23.1,"254,658","272,888","137,403","321,517","114,927"
1998,California,11.0,"66,157","2,418,688","362,928","3,315,357","838,169"
1998,Colorado,19.0,"364,889","328,897",0,"402,345","31,402"
1998,Connecticut,11.9,"32,569","134,891","34,022","417,161","49,471"
1998,Delaware,21.2,"45,817","42,322",0,"132,144","1,936"
1998,District of Columbia,7.2,155,"31,235",0,"33,591","1,222"
1998,Florida,14.9,"749,474","529,565","326,432","1,837,091","205,607"
1998,Georgia,20.1,"767,394","378,549","329,212","961,594","256,573"
1998,Hawaii,15.4,"18,223",0,0,"233,508","21,656"
1998,Idaho,11.2,"8,783","71,912",0,"152,565","159,820"
1998,Illinois,17.7,"949,046","975,542","583,254","1,164,470","91,481"
1998,Indiana,36.6,"1,447,976","527,435",0,"816,296","44,517"
1998,Iowa,26.6,"424,859","184,856","39,525","386,346","79,013"
1998,Kansas,26.3,"309,382","325,041","109,219","377,110","9,895"
1998,Kentucky,35.5,"958,990","212,107",0,"580,206","43,807"
1998,Louisiana,46.9,"225,283","1,679,040","172,341","1,850,600","147,538"
1998,Maine,15.3,"7,294","5,789",0,"253,121","151,240"
1998,Maryland,14.6,"303,896","195,457","139,851","542,867","52,661"
1998,Massachusetts,13.3,"109,862","367,039","59,782","745,338","66,413"
1998,Michigan,19.4,"826,852","871,603","131,076","982,332","108,882"
1998,Minnesota,19.1,"357,030","337,078","122,158","613,318","87,839"
1998,Mississippi,20.2,"125,930","252,445","96,418","461,773","64,175"
1998,Missouri,23.7,"695,687","261,463","89,349","744,664","38,053"
1998,Montana,36.0,"186,099","61,398",0,"159,543","128,284"
1998,Nebraska,25.3,"204,797","131,114","86,643","243,768","42,665"
1998,Nevada,22.0,"184,243","154,656",0,"220,582","54,334"
1998,New Hampshire,13.7,"38,623","19,233","87,988","168,062","40,585"
1998,New Jersey,14.6,"86,235","696,034","284,643","1,114,078","39,609"
1998,New Mexico,30.9,"290,367","241,406",0,"228,647","10,043"
1998,New York,10.8,"337,438","1,266,346","328,512","1,498,639","460,179"
1998,North Carolina,18.2,"754,322","222,659","406,822","868,642","163,009"
1998,North Dakota,75.3,"409,226","45,753",0,"112,773","27,325"
1998,Ohio,23.0,"1,450,165","842,630","172,847","1,200,238","85,953"
1998,Oklahoma,28.5,"370,064","583,964",0,"465,618","60,591"
1998,Oregon,12.4,"36,133","239,269",0,"385,362","455,575"
1998,Pennsylvania,21.7,"1,466,042","667,150","641,517","1,348,264","111,689"
1998,Rhode Island,13.4,59,"134,033",0,"96,345","4,197"
1998,South Carolina,19.1,"373,368","164,881","511,535","452,309","129,956"
1998,South Dakota,17.2,"41,015","33,370",0,"110,149","63,218"
1998,Tennessee,21.9,"651,838","287,443","297,814","671,267","158,854"
1998,Texas,32.6,"1,488,589","4,377,957","405,846","5,934,436","115,561"
1998,Utah,29.3,"396,129","177,960",0,"250,190","20,533"
1998,Vermont,10.4,53,"7,827","35,226","83,046","20,290"
1998,Virginia,16.2,"438,490","271,387","285,716","811,633","126,110"
1998,Washington,14.6,"103,476","303,307","72,556","822,396","904,688"
1998,West Virginia,63.5,"978,340","151,873",0,"213,149","16,213"
1998,Wisconsin,19.1,"472,029","372,061","98,586","565,384","110,682"
1998,Wyoming,130.3,"516,261","116,505",0,"128,915","15,733"
1999,Alabama,30.66,"866,512","349,076","322,826","536,391","290,232"
1999,Alaska,68.58,"16,394","422,817",0,"275,510","10,605"
1999,Arizona,16.05,"403,262","167,770","317,843","494,547","116,145"
1999,Arkansas,23.65,"267,022","257,666","135,009","350,550","110,822"
1999,California,10.93,"69,547","2,379,558","348,736","3,423,775","764,472"
1999,Colorado,19.04,"364,236","330,896",0,"412,819","32,395"
1999,Connecticut,12.16,"15,231","155,870","132,456","442,382","49,593"
1999,Delaware,21.16,"35,915","58,089",0,"136,124","2,001"
1999,District of Columbia,7.27,151,"32,964",0,"33,414","1,259"
1999,Florida,14.58,"716,280","583,448","329,450","1,837,301","204,197"
1999,Georgia,20.01,"782,617","347,107","328,946","1,013,518","231,115"
1999,Hawaii,15.22,"17,691",0,0,"229,893","21,767"
1999,Idaho,11.68,"7,976","73,361",0,"165,044","167,399"
1999,Illinois,18.36,"958,832","1,011,875","854,224","1,273,008","93,839"
1999,Indiana,37.46,"1,477,167","558,192",0,"844,706","47,598"
1999,Iowa,26.78,"432,009","201,472","38,041","401,164","84,399"
1999,Kansas,27.36,"329,308","302,023","95,687","420,488","10,142"
1999,Kentucky,36.39,"987,592","225,390",0,"606,779","38,509"
1999,Louisiana,46.29,"227,687","1,558,295","137,016","1,972,528","148,444"
1999,Maine,15.97,"6,864","6,646",0,"266,171","159,186"
1999,Maryland,14.96,"305,186","202,525","139,114","568,415","50,889"
1999,Massachusetts,12.78,"113,610","361,211","47,218","715,870","65,167"
1999,Michigan,20.1,"832,638","947,027","152,473","1,034,821","111,261"
1999,Minnesota,19.0,"341,475","351,078","139,148","641,002","98,801"
1999,Mississippi,21.73,"137,608","317,777","88,075","472,228","65,132"
1999,Missouri,23.66,"687,170","269,052","89,730","769,363","33,906"
1999,Montana,36.56,"186,770","63,624",0,"173,185","157,020"
1999,Nebraska,24.47,"198,490","121,364","105,452","246,043","44,610"
1999,Nevada,21.41,"181,616","159,981",0,"225,010","51,186"
1999,New Hampshire,13.66,"35,408","20,383","90,667","173,701","38,906"
1999,New Jersey,14.86,"88,984","737,575","302,746","1,159,974","40,538"
1999,New Mexico,31.14,"298,105","231,312",0,"238,816","10,226"
1999,New York,10.9,"317,998","1,308,185","386,844","1,522,476","420,326"
1999,North Carolina,17.71,"742,398","224,741","392,121","863,324","142,632"
1999,North Dakota,77.43,"411,323","53,404",0,"123,412","30,685"
1999,Ohio,22.93,"1,382,205","871,913","171,610","1,269,430","93,555"
1999,Oklahoma,27.99,"360,598","550,768",0,"491,891","55,318"
1999,Oregon,12.72,"38,604","246,996",0,"393,569","510,869"
1999,Pennsylvania,21.6,"1,414,957","713,447","743,282","1,343,271","110,226"
1999,Rhode Island,12.63,41,"120,719",0,"97,394","4,403"
1999,South Carolina,19.78,"402,153","167,960","531,002","457,386","96,967"
1999,South Dakota,17.94,"46,304","36,004",0,"113,682","73,106"
1999,Tennessee,21.79,"648,342","286,363","284,525","688,943","131,836"
1999,Texas,31.46,"1,530,426","4,138,068","384,141","5,842,281","98,723"
1999,Utah,28.35,"384,060","169,255",0,"256,387","21,236"
1999,Vermont,10.76,"2,016","8,128","42,418","83,770","20,800"
1999,Virginia,16.28,"444,542","287,144","295,742","827,413","122,830"
1999,Washington,14.66,"96,875","302,262","63,598","848,406","1,084,122"
1999,West Virginia,64.26,"993,017","147,675",0,"204,099","14,809"
1999,Wisconsin,19.77,"480,722","385,142","120,120","607,396","116,297"
1999,Wyoming,127.1,"496,169","101,660",0,"147,779","14,158"
2000,Alabama,31.96,"904,181","368,472","327,143","559,735","263,303"
2000,Alaska,69.39,"16,455","437,972",0,"275,255","12,375"
2000,Arizona,16.79,"432,810","208,137","316,839","502,693","102,228"
2000,Arkansas,23.64,"267,579","256,114","121,516","357,586","108,634"
2000,California,11.25,"70,012","2,456,438","366,845","3,571,465","741,658"
2000,Colorado,19.76,"387,879","366,094",0,"438,600","31,999"
2000,Connecticut,12.53,"36,246","163,696","170,674","428,736","50,913"
2000,Delaware,21.22,"50,147","50,175",0,"130,824","2,290"
2000,District of Columbia,7.54,177,"34,377",0,"34,442","1,354"
2000,Florida,14.9,"760,439","574,460","336,766","1,907,826","195,106"
2000,Georgia,20.62,"819,530","421,262","338,660","1,013,420","222,186"
2000,Hawaii,15.43,"17,653",76,0,"235,191","20,386"
2000,Idaho,12.08,"13,732","74,518",0,"167,339","141,037"
2000,Illinois,18.89,"1,016,555","1,040,261","932,749","1,259,616","97,687"
2000,Indiana,39.35,"1,595,037","576,102",0,"850,050","48,674"
2000,Iowa,27.11,"445,888","203,042","46,439","395,259","80,729"
2000,Kansas,28.14,"362,797","314,868","94,495","389,363","9,920"
2000,Kentucky,36.32,"997,621","234,171",0,"594,541","36,286"
2000,Louisiana,49.34,"253,263","1,625,863","164,734","2,166,184","142,352"
2000,Maine,17.42,"9,980","48,041",0,"259,350","163,025"
2000,Maryland,14.78,"312,162","219,031","144,204","546,998","54,124"
2000,Massachusetts,12.94,"114,658","357,716","57,487","739,514","69,461"
2000,Michigan,19.55,"799,800","971,656","196,925","991,862","118,368"
2000,Minnesota,19.89,"373,775","367,359","135,160","657,500","104,646"
2000,Mississippi,21.55,"147,481","312,078","111,534","455,825","75,389"
2000,Missouri,22.6,"688,905","288,058","104,205","674,357","23,293"
2000,Montana,35.15,"176,779","69,590",0,"165,428","113,793"
2000,Nebraska,24.31,"206,938","127,260","89,988","221,604","43,687"
2000,Nevada,22.6,"199,339","194,126",0,"233,204","47,127"
2000,New Hampshire,14.09,"44,033","26,207","82,617","168,959","38,620"
2000,New Jersey,14.78,"114,734","617,898","298,041","1,190,347","41,084"
2000,New Mexico,31.99,"305,513","259,018",0,"231,369","10,611"
2000,New York,11.17,"330,844","1,278,811","328,597","1,604,698","430,512"
2000,North Carolina,18.45,"786,114","240,727","408,054","906,487","139,510"
2000,North Dakota,79.94,"424,563","53,421",0,"119,333","26,151"
2000,Ohio,23.47,"1,428,454","926,922","175,013","1,251,551","98,927"
2000,Oklahoma,29.0,"381,089","546,706",0,"511,661","47,389"
2000,Oregon,12.11,"38,700","230,962",0,"378,765","437,828"
2000,Pennsylvania,22.67,"1,508,091","727,214","769,361","1,407,638","114,696"
2000,Rhode Island,11.21,52,"91,787",0,"97,168","4,520"
2000,South Carolina,20.38,"432,195","165,026","530,708","472,260","92,462"
2000,South Dakota,18.82,"50,602","38,117",0,"115,982","63,439"
2000,Tennessee,22.57,"705,059","280,666","269,327","697,006","120,501"
2000,Texas,32.14,"1,548,184","4,550,106","391,670","5,767,121","101,490"
2000,Utah,29.13,"403,068","173,439",0,"267,708","16,401"
2000,Vermont,11.12,26,"10,545","47,432","88,067","21,389"
2000,Virginia,17.35,"506,961","277,688","295,361","869,435","117,047"
2000,Washington,14.27,"106,240","297,569","89,744","835,014","911,481"
2000,West Virginia,64.03,"977,817","157,926",0,"206,488","17,406"
2000,Wisconsin,20.06,"499,233","397,553","120,059","600,129","115,703"
2000,Wyoming,128.49,"506,147","105,975",0,"145,728","15,011"
2001,Alabama,29.84,"842,337","344,004","317,019","534,772","252,841"
2001,Alaska,67.12,"15,911","413,049",0,"289,334","17,446"
2001,Arizona,16.85,"424,023","244,424","299,966","514,052","92,536"
2001,Arkansas,23.22,"273,982","231,590","154,356","353,382","94,022"
2001,California,11.18,"67,839","2,513,856","346,911","3,585,715","615,198"
2001,Colorado,21.08,"400,028","464,062",0,"453,248","30,471"
2001,Connecticut,12.11,"39,991","149,344","161,112","418,855","29,919"
2001,Delaware,20.1,"38,335","51,817",0,"138,478","1,325"
2001,District of Columbia,7.1,741,"30,577",0,"33,414",866
2001,Florida,14.51,"725,890","569,757","329,825","1,941,855","158,138"
2001,Georgia,19.29,"772,021","362,643","351,739","1,011,020","192,068"
2001,Hawaii,15.64,"17,774",134,0,"239,817","12,395"
2001,Idaho,11.8,"11,395","81,804",0,"155,395","104,604"
2001,Illinois,18.03,"983,729","958,425","964,500","1,230,341","100,875"
2001,Indiana,37.59,"1,569,235","505,274",0,"801,895","53,158"
2001,Iowa,26.69,"443,921","193,445","40,234","381,227","76,705"
2001,Kansas,26.59,"354,647","273,862","108,050","377,245","10,929"
2001,Kentucky,37.13,"1,013,055","216,705",0,"627,963","53,539"
2001,Louisiana,44.38,"239,990","1,347,228","181,041","1,965,937","136,129"
2001,Maine,17.4,"7,875","101,190",0,"227,875","146,148"
2001,Maryland,14.7,"318,851","184,783","142,612","566,433","33,276"
2001,Massachusetts,12.81,"109,014","364,097","53,719","739,924","48,003"
2001,Michigan,18.97,"789,703","924,496","278,941","980,720","99,025"
2001,Minnesota,19.05,"353,305","344,882","123,113","652,093","108,048"
2001,Mississippi,24.46,"198,275","340,904","103,635","479,661","56,103"
2001,Missouri,23.5,"716,378","288,586","87,557","722,516","33,141"
2001,Montana,35.34,"184,401","66,483",0,"156,398","80,654"
2001,Nebraska,24.95,"226,691","124,051","91,127","215,468","43,413"
2001,Nevada,21.35,"188,572","181,256",0,"247,451","46,005"
2001,New Hampshire,13.5,"40,125","24,757","90,778","166,694","30,187"
2001,New Jersey,14.29,"112,207","573,040","318,190","1,193,427","30,089"
2001,New Mexico,31.87,"297,096","259,626",0,"238,316","7,911"
